file,machine,unit,condition,label,fold
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000735.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000736.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000737.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000738.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000739.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000740.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000741.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000742.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000743.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000744.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000745.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000746.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000747.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000748.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000749.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000750.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000751.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000752.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000753.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000754.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000755.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000756.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000757.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000758.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000759.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000760.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000761.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000762.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000763.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000764.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000765.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000766.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000767.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000768.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000769.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000770.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000771.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000772.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000773.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000774.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000775.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000776.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000777.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000778.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000779.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000780.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000781.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000782.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000783.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000784.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000785.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000786.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000787.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000788.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000789.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000790.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000791.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000792.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000793.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000794.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000795.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000796.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000797.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000798.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000799.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000800.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000801.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000802.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000803.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000804.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000805.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000806.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000807.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000808.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000809.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000810.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000811.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000812.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000813.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000814.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000815.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000816.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000817.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000818.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000819.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000820.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000821.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000822.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000823.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000824.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000825.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000826.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000827.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000828.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000829.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000830.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000831.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000832.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000833.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000834.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000835.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000836.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000837.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000838.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000839.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000840.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000841.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000842.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000843.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000844.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000845.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000846.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000847.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000848.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000849.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000850.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000851.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000852.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000853.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000854.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000855.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000856.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000857.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000858.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000859.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000860.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000861.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000862.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000863.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000864.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000865.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000866.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000867.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000868.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000869.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000870.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000871.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000872.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000873.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000874.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000875.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000876.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000877.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000878.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000879.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000880.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000881.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000882.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000883.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000884.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000885.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000886.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000887.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000888.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000889.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000890.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000891.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000892.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000893.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000894.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000895.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000896.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000897.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000898.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000899.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000900.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000901.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000902.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000903.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000904.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000905.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000906.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000907.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000908.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000909.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000910.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000911.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000912.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000913.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000914.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000915.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000916.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000917.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000918.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000919.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000920.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000921.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000922.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000923.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000924.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000925.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000926.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000927.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000928.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000929.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000930.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000931.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000932.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000933.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000934.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000935.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000936.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000937.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000938.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000939.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000940.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000941.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000942.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000943.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000944.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000945.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000946.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000947.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000948.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000949.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000950.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000951.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000952.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000953.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000954.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000955.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000956.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000957.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000958.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000959.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000960.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000961.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000962.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000963.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000964.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000965.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000966.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000967.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000968.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000969.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000970.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000971.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000972.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000973.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000974.wav,fan,fan_id_00,normal,0,0
/scratch/pdoshi/audio_comp/mimii_raw/fan/id_00/normal/00000975.wav,fan,fan_id_00,normal,0,0
